,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
24228,1,145,15,1,1,0,0.0,5.000000000000002,0,0.0,12,2
24427,3,146,50,1,14,4,4.1999999999999975,47.99999999999997,0,2.0,24,15
24428,0,146,50,0,8,7,0.5999999999999998,5.999999999999997,0,1.0,34,8
24627,3,147,50,1,14,6,4.1999999999999975,47.99999999999997,0,2.0,24,15
24628,2,147,50,0,9,4,1.1999999999999995,11.999999999999996,3,0.8,31,9
24827,1,148,50,0,9,3,1.1999999999999995,11.999999999999996,0,1.0,23,9
24828,2,148,50,0,12,3,2.999999999999999,29.99999999999999,0,1.0,38,12
25027,2,149,50,0,9,6,1.1999999999999988,11.999999999999988,0,1.0,29,9
25028,1,149,50,0,10,5,1.7999999999999976,17.999999999999975,0,1.0,31,10
25180,0,150,38,0,6,7,0.5999999999999993,5.999999999999993,0,0.0,21,6
25181,2,150,39,0,5,3,0.0,0.0,4,-1.2,23,5
25380,3,151,50,0,14,4,4.199999999999998,41.99999999999998,1,2.0,29,14
25381,0,151,50,0,9,7,1.1999999999999988,11.999999999999988,0,1.0,28,9
25580,2,152,50,0,8,7,0.6,5.999999999999999,0,1.0,30,8
25581,1,152,50,1,9,3,1.1999999999999988,17.99999999999999,0,2.0,30,10
25780,1,153,50,1,7,4,1.3877787807814454e-16,6.000000000000001,3,0.8,28,8
25781,0,153,50,0,8,7,0.5999999999999989,5.9999999999999885,1,0.8,33,8
25980,0,154,50,0,8,9,0.5999999999999993,5.999999999999993,4,1.5,34,8
25981,2,154,50,0,10,5,1.7999999999999998,17.999999999999996,3,0.8,34,10
26180,3,155,50,0,14,5,4.199999999999998,41.99999999999998,2,0.8,26,14
26181,1,155,50,0,8,5,0.6000000000000001,6.000000000000001,0,1.0,28,8
26380,1,156,50,1,11,7,2.399999999999997,29.99999999999997,0,2.0,36,12
26381,3,156,50,0,13,7,3.599999999999998,35.99999999999998,0,1.0,29,13
26580,3,157,50,1,13,3,3.599999999999998,41.99999999999997,0,2.0,23,14
26581,1,157,50,0,9,6,1.199999999999997,11.99999999999997,0,1.0,25,9
26736,0,158,39,0,8,7,1.699999999999998,16.99999999999998,1,-0.2,31,8
26737,2,158,39,0,5,6,0.0,0.0,3,-1.2,22,5
26936,1,159,50,0,10,2,1.7999999999999998,17.999999999999996,1,2.0,33,10
26937,0,159,50,0,8,7,0.5999999999999995,5.999999999999995,4,1.5,33,8
26971,3,160,9,0,2,0,1.1,11.0,1,1.0,4,2
26972,1,160,9,1,0,0,0.0,5.000000000000001,0,-1.0,6,1
27171,2,161,50,0,8,4,0.5999999999999995,5.999999999999995,0,1.0,30,8
27172,1,161,50,0,9,6,1.1999999999999975,11.999999999999975,0,1.0,32,9
27206,3,162,9,1,1,0,0.5000000000000001,11.0,0,1.0,5,2
27207,2,162,9,0,0,0,0.0,0.0,3,-1.2,6,0
27406,2,163,50,0,9,5,1.1999999999999984,11.999999999999984,3,0.8,26,9
27407,3,163,50,0,14,5,4.199999999999999,41.99999999999999,0,1.0,27,14
27606,3,164,50,0,12,5,2.999999999999998,29.99999999999997,0,1.0,27,12
27607,0,164,50,0,9,6,1.1999999999999988,11.999999999999988,0,1.0,32,9
27806,0,165,50,0,8,8,0.5999999999999989,5.9999999999999885,4,1.5,31,8
27807,2,165,50,0,11,7,2.3999999999999986,23.999999999999982,4,1.5,32,11
27984,3,166,45,0,11,3,2.899999999999997,28.99999999999997,4,-0.2,19,11
27985,2,166,45,0,7,2,0.6,5.999999999999999,3,-1.2,27,7
28044,1,167,15,0,5,2,2.299999999999999,22.99999999999999,4,-0.2,10,5
28045,2,167,15,0,1,2,0.0,0.0,3,-1.2,12,1
28244,2,168,50,0,8,6,0.6000000000000003,6.000000000000003,4,1.5,24,8
28245,3,168,50,1,11,7,2.399999999999997,29.999999999999968,0,1.0,26,12
28444,1,169,50,0,10,6,1.7999999999999985,17.999999999999982,0,1.0,31,10
